pr_number,was_merged,split,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,iqr_outlier_feature_count,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,change_density_per_file,deletion_ratio,created_day_of_week,created_hour_utc,draft,requested_reviewer_count,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,has_any_iqr_outlier,has_description,has_detailed_description,short_title,very_long_description,has_zero_code_change,has_multiple_commits,created_on_weekend
2746,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.711607662970526,-0.4105060233460382,-0.49406548980520903,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.09511679215275037,-0.1670665310051054,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,1.7137264298355344,1.4749134749765134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2753,0,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-1.1129514229393345,-0.4592358403290125,-0.5595279161146403,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.41691701099959616,-0.44084255768702596,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,0.36095234135030896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,1,train,-0.08123992875930545,-0.10495208778778618,-0.09161159743868529,-0.07865275034626523,-0.07824481063198063,0.5161191894801839,-0.3734510583485682,-0.3809940261798279,1.1381650268020076,-0.07865275034626523,0.041782560966620086,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,0.487941103341647,0.057149837219341845,0.1270075176176089,0.9489849033430564,0.4173559837117559,0.771257832924741,0.43326726781991537,-0.32314246870482466,0.031668294865676586,-0.7978998472436695,-0.8115235002637127,0.5200896461540525,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,0,train,-0.06498578613523827,-0.05619485772673797,-0.06140281615829799,-0.11606595051097518,0.01580392879932271,0.25546789149306093,-0.22472359609844877,-0.11914432094210314,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,0.004733515563737508,-0.3043920534979127,0.020300959463780674,-0.06346514466983384,1.7508474884612037,0.4127368087060993,0.5110836091370337,1.291966321689194,1.660110389639441,1.4154135847757063,0.030006883824063718,2.8141773004030104,1.942190337861197,0.6298989756638648,1.208676443815685,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2781,0,train,-0.06769480990591614,-0.10859068704607336,-0.08538298274169821,-0.11606595051097518,-0.07824481063198063,0.6464448384737453,0.22907282455549924,0.6783070541000586,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.8735204419167837,1.0459488237082757,1.2465464855301525,-0.00465221423641297,0.9732072656315518,0.030006883824063718,-0.32314246870482466,0.6403301846695593,-1.3436616176929979,1.7137264298355344,1.1566388653690263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2783,0,train,-0.09803587613750821,-0.10640752749110105,-0.10188881168871394,-0.15347915067568513,-0.07236676441752418,0.12514224249949946,-0.4582206358085339,-0.565479045779134,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.40749623796346224,-0.4732498630200618,0.034768549284098414,0.28149968851945306,0.11090933645825053,-0.5383567051862455,0.255803221450059,-0.002146254567872448,0.3861433080740167,-1.316573486283562,0.8383642557615394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2793,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.3309975289779657,-0.45568262450733726,-0.5714301754436277,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.384714843165494,-0.5075099956132192,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,-1.0712834018833823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,0,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-1.5690911944167996,-0.49273758950480734,-0.636892601753059,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.9221831147010626,-1.1317461394149064,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,-1.5486953162946127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2808,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.6568116514618694,-0.5105036686131833,-0.6666482500755276,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-2.6607436936541022,-2.2057073092032726,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.8115235002637127,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,0,train,-0.09641046187510148,-0.11150156645270311,-0.10313453462811135,-0.15347915067568513,-0.07824481063198063,0.19030506699628016,-0.4785247262181065,-0.5892835644371089,-0.6697505392372824,-0.15347915067568513,0.041782560966620086,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.6430425721082221,-0.6238850023993103,0.21108524257519945,-0.9845249053250537,-0.05882356609686755,-0.5383567051862455,-0.32314246870482466,-0.1374044523020686,-1.5931527127555483,-0.3064735142438632,-1.8669699259020998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.32063071598984166,-0.4064452052641237,-0.5119188787986902,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.07590023791067277,-0.23021848001873865,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,1.7137264298355344,-1.3895580114908692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2835,0,train,-0.10182850941645721,-0.11150156645270311,-0.10624884197660489,-0.15347915067568513,-0.07824481063198063,-0.5916488269650886,-0.48512355560121756,-0.6190392127595777,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.7532005312572426,-0.888714756413583,-0.8870614097166676,-0.9845249053250537,-1.1159646413151367,-0.5383567051862455,-0.32314246870482466,-0.47554994663755895,-1.5931527127555483,-1.316573486283562,1.31577617017277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,0,train,-0.09532685236683033,-0.09694716941955439,-0.09628305846142558,-0.15347915067568513,-0.06648871820306772,-0.5916488269650886,-0.03234233946774821,0.17246103261809034,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.6621120931086967,0.7647616155923788,0.3055622390181148,0.8690690550781563,0.5556359570334353,-0.5383567051862455,0.6665717256942094,0.6065156352360103,0.9773616000101205,0.7036264577958357,-1.3895580114908692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2850,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.7767704874673067,-0.46025104484949114,-0.5773813051081215,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.4265243460711024,-0.5438477356291861,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.7036264577958357,0.9975015605652829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,1,train,-0.07961451449689873,-0.11150156645270311,-0.0934801818477814,-0.11606595051097518,-0.07824481063198063,1.4935615569318947,-0.18462301753954286,-0.07748641329064694,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.47633595024698566,0.5545816944033727,0.9933093195212027,-0.9845249053250537,0.6941917074446992,0.030006883824063718,-0.32314246870482466,0.20074104203342177,-1.5931527127555483,0.7036264577958357,1.1566388653690263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2855,0,train,-0.09803587613750821,-0.11004612674938824,-0.10344596536296072,-0.15347915067568513,-0.07824481063198063,-0.46132317797152717,-0.47953993073858514,-0.6011858237660964,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.6584455980921126,-0.7162812460213847,0.034768549284098414,-0.3156577365802952,-0.11016042364207619,-0.5383567051862455,-0.32314246870482466,-0.17121900173561763,-0.7448829895428775,1.7137264298355344,-1.5486953162946127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2858,0,train,-0.09857768089164377,-0.10495208778778618,-0.1015773809538646,-0.07865275034626523,-0.06648871820306772,0.6464448384737453,-0.16076571130829503,-0.14294883960007812,-0.6697505392372824,-0.07865275034626523,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.5105620880426888,0.484732590338046,-0.037419179328021863,0.4173559837117559,0.14667796444230605,0.43326726781991537,0.6665717256942094,-0.3290202324255132,0.792605883780088,-0.8115235002637127,1.31577617017277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2859,0,train,-0.0942432428585592,-0.10058576867784157,-0.09721735066597365,-0.11606595051097518,-0.06648871820306772,0.5161191894801839,-0.4089832165653203,-0.5059677491341965,-0.6697505392372824,-0.11606595051097518,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.08782109727123144,-0.20842010900578858,0.38740193586630073,0.7035078864676217,0.5011355440919291,0.030006883824063718,0.6665717256942094,-0.002146254567872448,0.5275215952761285,-0.3064735142438632,-1.2304207066871258,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2861,1,train,-0.0882833905630679,-0.0991303289745267,-0.09316875111293205,-0.04123955018155529,-0.07236676441752418,2.340678275390044,0.2970915274275675,0.8925477220218335,1.1381650268020076,-0.04123955018155529,-0.1580470784389542,0.19615412595043896,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,0.9089098983814993,0.9161778774014705,1.1341813116822108,0.7080940863816423,0.7752176301126319,0.7077555615401819,0.746060322396679,0.255803221450059,-0.14585808966045585,0.08365953080438211,-0.3064735142438632,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2862,0,train,-0.09315963335028805,-0.10786296719441593,-0.09970879654476847,-0.11606595051097518,-0.07236676441752418,0.4509563649834031,-0.3704054447871323,-0.40479854483780287,-0.6697505392372824,-0.11606595051097518,0.041782560966620086,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.0677740844078217,0.07596485199621772,0.45958966447842076,0.10635046136787357,0.32502418300441155,0.030006883824063718,0.255803221450059,-0.1374044523020686,-0.6292098454684227,0.1985764717759862,-1.5486953162946127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2871,0,train,-0.0942432428585592,-0.10058576867784157,-0.09721735066597365,-0.15347915067568513,-0.07236676441752418,1.6238872059254563,-0.48715396464217486,-0.6309414720885652,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.7928270010280678,-1.0393498957928322,0.38740193586630073,0.7035078864676217,0.5011355440919291,-0.5383567051862455,0.255803221450059,0.5050719869353631,0.5275215952761285,-0.8115235002637127,-1.0712834018833823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2872,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-1.0477885984425537,-0.49679840758672184,-0.6428437314175527,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-1.0441094573366467,-1.2410277007934718,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.8115235002637127,0.8383642557615394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,0,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.25546789149306093,-0.4135516369074741,-0.4702609711472341,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.11004580288934923,-0.09204510221969744,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.1985764717759862,0.5200896461540525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,1,train,-0.04168818170740866,-0.029996943067070268,-0.036799788105199065,0.5199584522890939,-0.07236676441752418,0.4509563649834031,-0.4140592391677134,-0.4762121008117278,-0.6697505392372824,0.5199584522890939,-0.1580470784389542,1.6557000462130063,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,1.4640009744677234,-0.09135431758701307,-0.06346514466983384,2.592785078540908,-0.11257925286046691,-0.10993864416910545,1.5854735077270892,1.8936465282877921,1.6705856366001752,2.6893082684090004,0.255803221450059,-0.1107087553808457,0.5275215952761285,1.7137264298355344,-1.7078326210983563,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2889,0,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.25546789149306093,-0.1272639621325002,-0.261971432889953,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.5548808503199731,0.3321701530237894,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2898,1,train,-0.07690549072622087,-0.11004612674938824,-0.09130016670383592,-0.07865275034626523,-0.07236676441752418,1.1677474344479912,-0.16888734747212406,-0.1667533582580531,1.1381650268020076,-0.07865275034626523,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.49917964063156645,0.4571696127965818,1.0607274729638452,-0.3156577365802952,0.7831774639370241,0.43326726781991537,0.255803221450059,0.04293981134352623,-1.4200364427121464,0.7036264577958357,1.4749134749765134,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2904,0,train,-0.08503256203825446,-0.11150156645270311,-0.09659448919627493,-0.15347915067568513,-0.07824481063198063,-1.1129514229393345,-0.30644755999697854,-0.26792256255444674,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.2496677765679407,0.3234197911738243,0.8310826103545514,-0.9845249053250537,0.5380226589850635,-0.5383567051862455,-0.32314246870482466,0.5727010858024612,-1.5931527127555483,-0.8115235002637127,-0.5938714874721519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2910,1,train,-0.10128670466232163,-0.10713524734275849,-0.10406882683265942,-0.15347915067568513,-0.07236676441752418,0.12514224249949946,-0.13132478021441474,-0.04773076496817821,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.5497195828451364,0.5838259890118135,-0.6385569878134462,0.20020188633339758,-0.22855646865198537,-0.5383567051862455,0.255803221450059,-0.23884810060271572,1.5878587492919667,-1.316573486283562,-0.7530087922758953,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2913,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.25546789149306093,-0.4049223984834057,-0.5297722677921716,2.946080592841297,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.06888583282802292,-0.30081635262786294,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.8115235002637127,-0.9121460970796389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.38579354048662234,-0.40746040978460235,-0.5297722677921716,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.08063349074194952,-0.30081635262786294,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,1,train,-0.10020309515405049,-0.10495208778778618,-0.10251167315841266,-0.15347915067568513,-0.07824481063198063,0.32063071598984166,-0.39121713745694425,-0.42860306349577787,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.009940740080231818,0.02016746324562788,-0.32547844223991174,0.4173559837117559,0.03212559210036664,-0.5383567051862455,-0.32314246870482466,-0.06977535343497052,1.3431655599036962,0.7036264577958357,-1.2304207066871258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
